ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
7	14	8	22,11	9,16	203	222	0.574917695653	0.8285745643378464
8	3	13	11,4	10,0	1104	295	0.0220946308121	0.11447608895008117
9	0	13	2,0	10,0	271	295	1	1.0
11	22	7	9,4	2,0	245	294	0.041416848914	0.17288118331849273
18	3	20	4,0	21,0	209	221	1	1.0
23	15	9	6,0	2,2	198	210	0.424442115519	0.7070803260816236
24	2	30	0,0	39,19	247	825	0.0744166584011	0.2571959627440861
26	62	2	31,0	4,4	210	337	0.00649590072077	0.051630905728844934
27	54	22	23,2	2,0	210	264	0.000663370430618	0.010380502923785577
28	2	6	0,0	4,0	185	264	1	1.0
29	2	7	0,0	6,4	185	337	0.00496611133427	0.04471032951254812
30	2	8	0,0	6,4	185	354	0.00578451954169	0.047837838912443274
31	2	42	0,0	14,0	185	264	1	1.0
33	2	0	0,4	2,0	183	228	0.151290932501	0.401155422842637
38	22	1	15,4	2,2	275	298	0.224088075336	0.501183435677833
44	2	48	6,0	36,32	216	301	0.478991934698	0.7486368553523862
45	2	5	4,4	8,1	337	289	0.231245142355	0.5111975453428493
47	262	180	102,94	89,56	229	211	0.76925882973	0.9498488229514784
55	2	4	0,2	0,2	428	296	1	1.0
56	0	14	0,3	2,0	313	428	0.00792438486213	0.056917704795520704
57	10	0	4,17	0,3	305	313	0.191844735691	0.4624885074468157
58	25	0	4,9	2,8	275	305	9.99693050641e-06	0.0005607893516768841
59	15	2	16,11	0,0	337	451	0.282161442129	0.567239784073255
65	1	186	0,0	85,47	203	374	1	1.0
66	26	1	18,9	0,0	297	508	0.404226573312	0.6887435247377943
67	20	1	7,11	0,0	297	187	0.23500566321	0.5134374833246801
68	26	1	18,9	0,0	297	187	0.249954506785	0.5302671245758873
72	18	14	49,8	29,10	241	249	0.867080057958	1.0
74	4	1	1,4	1,2	269	494	0.604372269467	0.8483897545886616
77	1	0	3,2	6,0	347	262	0.00907384940489	0.06302004455729555
78	26	26	34,19	41,22	320	284	0.6236518318	0.8617793588826012
79	32	35	32,42	31,20	272	320	0.195751751203	0.46692238814002535
80	22	13	20,13	9,3	284	239	0.275628929802	0.5614592096595209
81	22	20	20,13	25,9	284	305	0.810306128017	0.9751084882118767
82	18	38	6,4	17,15	184	248	0.299610490356	0.5868658319985708
83	5	12	3,1	15,5	196	243	0.271638785599	0.5568308767338602
96	18	4	75,21	4,6	456	254	0.419804360361	0.7025641532834406
97	24	4	23,30	4,3	260	254	0.73291687723	0.9318808522222043
98	3494	8973	0,4	7,23	244	327	0.00886077918001	0.06213195400982973
99	4327	4397	0,3	0,7	276	244	1	1.0
100	7769	5643	3,37	0,11	358	276	0.0217995262498	0.11355217512619036
101	2	0	0,2	1,1	242	344	0.462125478194	0.7385937272645938
104	5	4	0,6	12,15	249	221	0.0211826137954	0.11214098809651869
106	4	1	2,0	0,0	242	242	1	1.0
107	63	1	16,37	0,0	437	242	0.340655579235	0.6305154344089435
108	63	4	16,37	2,0	437	242	0.0928697639209	0.3009025725391553
116	1	0	0,0	4,2	223	452	1.60003610553e-05	0.000777884219971835
117	23	42	25,29	32,39	1037	353	0.325713476413	0.6153537634046121
118	7	42	6,7	32,39	275	353	0.865456208231	1.0
120	4	6	3,0	6,0	181	208	1	1.0
124	10	0	12,3	2,0	265	288	0.543706710585	0.7981844362236763
125	15	3	18,8	7,4	410	208	0.252460824213	0.5324860623494728
127	4	0	2,0	0,2	238	210	0.0997980135411	0.3140697689892797
135	59	28	84,83	44,59	272	326	0.348778601582	0.6376423646763016
146	4	3	0,1	0,0	312	403	1	1.0
152	2	0	2,5	2,2	257	347	0.00741155791979	0.0552215937699689
153	6	0	4,2	0,2	373	323	0.425235759036	0.7075942436440457
157	7	21	4,2	6,4	272	530	0.348264414992	0.6376423646763016
158	34	3	66,98	18,33	288	288	0.0111359276469	0.07234632727395834
159	7	7	9,1	44,12	241	276	0.00662119692977	0.05167387396779037
160	0	2	2,0	8,2	248	212	0.662822349795	0.8874994620462963
161	0	4	2,0	24,15	248	371	0.519742971063	0.7804845721252126
162	0	1	2,0	4,2	248	219	0.652528380019	0.8807946682240407
166	0	1	2,0	2,2	343	339	0.514414402881	0.7795566503471821
176	0	2	2,3	0,0	265	368	2.68153140792e-06	0.0002523234553839561
183	108	101	52,17	43,14	245	218	0.618545310866	0.8587825806283412
184	242	1	118,38	0,2	245	230	1	1.0
185	17	105	4,0	57,21	175	245	0.00686916700812	0.05272989516496327
186	16	8	4,0	1,4	175	245	0.269665360959	0.5548128988273089
189	3	0	1,2	2,0	423	249	0.214398646393	0.490895487855872
193	55	55	31,24	63,32	253	247	0.066413515262	0.23828809842466664
194	68	28	76,27	36,33	264	280	0.126984932086	0.3656622794379891
195	53	78	66,32	101,51	280	318	0.829582491542	0.9842245520018479
201	0	2	4,0	0,6	256	258	0.0126677377148	0.0798094836157054
203	6	1	6,10	2,0	299	256	0.735363538223	0.933445869177903
217	110	70	122,136	64,93	245	325	0.827788930077	0.9842245520018479
218	7	2	15,4	3,3	326	221	0.876719864125	1.0
219	5	7	25,3	14,14	361	326	0.968758324113	1.0
220	40	190	41,57	98,94	222	310	0.000446599482599	0.007936436137311976
221	40	3	41,57	6,0	222	258	0.727014528547	0.9289099341969335
222	20	411	10,19	293,328	260	279	0.865012421688	1.0
223	20	197	10,19	124,152	260	307	1	1.0
228	4	7	14,13	8,4	292	278	0.0393716721534	0.16644608098714253
231	35	210	28,26	138,87	240	291	0.174552919786	0.4388263150113411
243	141	67	104,126	28,61	311	236	0.353177779878	0.6395952466650491
244	3	2	12,8	13,8	272	239	0.534278159333	0.7898419676944445
245	6	14	2,1	11,22	205	239	0.0127066491162	0.07988210231024871
248	249	218	55,27	87,34	279	235	0.013294637283	0.08264083905892246
250	3	0	13,2	2,0	180	300	0.342898217375	0.6330144549984688
251	2	5	0,2	5,14	180	290	0.0693946451989	0.24625812657565851
253	41	76	44,25	105,105	307	238	0.0683297164889	0.24336725640796253
254	3	2	5,3	0,2	324	322	0.105076889091	0.32572718966891284
255	105	193	28,23	70,44	263	278	0.391969286209	0.67856176546866
257	36	105	47,18	240,148	312	350	0.00682139201492	0.05272989516496327
258	21	2	407,161	287,135	359	320	0.000145482740955	0.0038579377760521363
259	15	60	20,19	38,32	195	230	0.0250754705261	0.12354170262282056
