IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
68	5	40	0	182	149
5	24	7	70	180	149
4	194	36	868	274	149
4	4	36	8	274	149
4	5	13	18	298	149
15	6	251	0	273	149
10	8	22	31	280	149
16	1419	6	981	254	149
10	1930	9	2411	298	149
8	0	10	3	298	149
4	0	0	32	161	149
36	9	124	43	166	149
21	3	61	0	158	149
3	3	47	0	201	149
3	21	47	61	192	149
20	27	80	23	296	149
26	2	117	7	208	149
94	0	216	11	298	149
96	0	214	11	298	149
42	192	29	168	204	149
22	6	68	0	171	149
68	178	69	279	267	149
11	5	117	24	155	149
2	25	66	88	200	149
10	103	2	337	153	149
0	58	7	25	177	149
0	20	8	96	298	149
0	11	2	39	196	149
11	77	0	18	164	149
115	26	501	40	298	149
177	5	349	14	204	149
9	57	90	64	154	149
22	4	12	18	154	149
7	13	0	12	240	149
2	13	49	8	153	149
123	79	39	22	208	149
16	36	4	58	159	149
43	0	58	13	208	149
4	47	0	35	165	149
68	3	340	0	227	149
0	4	30	0	298	149
10	13	0	49	210	149
21027	2	28797	0	168	149
5	53	15	65	298	149
0	13	19	38	169	149
23	6	267	448	298	149
0	23	27	358	298	149
0	4	31	134	298	149
15	15	900	117	243	149
37	7	47	12	228	149
1	3	65	0	298	149
29	10	45	11	201	149
16	0	5	52	229	149
36	8	22	0	290	149
27	7	93	36	164	149
72	373	18	439	158	149
41374	478	60342	659	159	149
136	478	196	659	298	149
137	41374	196	60342	298	149
40108	0	57234	9	298	149
0	17	1	16	153	149
321	44545	417	51538	173	149
59	4	80	0	298	149
33502	4	31338	0	298	149
22	312	29	489	284	149
33	270	0	578	266	149
16	0	48	17	204	149
32	24	28	4	161	149
275	24	260	4	298	149
276	20	250	16	298	149
0	260	13	3400	190	149
5	3	212	14	298	149
50	34	83	82	298	149
18	988	149	4166	232	149
8	76	2	489	233	149
122	0	254	3	234	149
38	0	145	96	164	149
66	195	123	107	191	149
752	131992	50	17182	183	149
187	14	224	55	284	149
0	41	9	179	298	149
171	49	77	14	155	149
10	271	64	445	298	149
78	8	287	24	164	149
0	5	36	18	298	149
0	440	36	893	298	149
20	195	28	392	237	149
13	2075	0	6	159	149
177	27	178	23	298	149
2282	27	2097	23	168	149
18	18	22	41	202	149
4	99	0	169	196	149
24768	530	33306	510	200	149
563	11	1939	11	153	149
9	19	35	8	159	149
3	0	14	14	298	149
1630	92	3749	95	159	149
12	741	24	541	175	149
10	57	0	177	204	149
2	147	0	229	183	149
25	101	236	424	156	149
1539	177	4628	601	156	149
66	100	0	157	207	149
0	19	10	28	298	149
891	8	1235	12	298	149
3	2	133	238	267	149
10	2	107	97	267	149
9	4	231	426	157	149
7	18	70	8	298	149
46	3	40	0	298	149
127	26	229	50	165	149
151	49	161	57	153	149
12	6	45	6	153	149
15	0	193	40	151	149
31	4087	47	3416	169	149
0	25	2	22	158	149
0	21	66	17	182	149
850	25	680	6	298	149
9	139	0	96	167	149
1	14	8	4	254	149
31	2	137	0	224	149
87	74	128	208	264	149
77	5	29	0	225	149
534	5	372	0	298	149
194	2	182	0	165	149
3	0	258	5	298	149
70	0	82	12	298	149
1	71	14	103	287	149
3	32	31	419	254	149
52	44	33	76	298	149
41	7	14	165	165	149
3	8	130	35	215	149
1027	25	1673	26	170	149
236	1	237	5	298	149
12	84	6	237	158	149
631	4	733	0	259	149
17	15	155	35	175	149
1	0	45	9	298	149
35	7	140	15	298	149
1460	74	32	0	190	149
311	0	874	30	298	149
15	52	40	231	231	149
91	4	123	20	224	149
26	43	144	71	164	149
215	11	84	0	298	149
11	0	10	4	298	149
0	27	18	154	153	149
11	8	0	4	161	149
0	388	12	265	277	149
0	149	28	308	153	149
1730	41	1681	33	151	149
6	1	3	0	271	149
768	17	905	53	298	149
6	157	30	139	298	149
10	228	0	442	151	149
3	220	3	571	170	149
396	15	142	4	298	149
136	75	211	145	298	149
91	54	23	16	169	149
181	240	64	71	298	149
4	7	0	73	298	149
11	0	36	5	170	149
7	0	0	4	199	149
6	0	24	14	298	149
0	20	1	71	187	149
2	8	1	20	173	149
11	201	33	1749	298	149
33	134	20	618	298	149
42	683	176	3148	171	149
5	12	10	28	173	149
0	204	24	1171	156	149
283	0	1429	6	298	149
95	8	0	9	179	149
0	47	36	256	228	149
0	21	25	192	292	149
37	19	11	24	298	149
26	19	49	46	154	149
36	4	49	0	158	149
29	4	46	0	153	149
11	60	43	26	298	149
64	35	105	31	298	149
14	0	73	17	298	149
10	739	33	1641	177	149
4	203	7	292	220	149
6	2	11	16	298	149
21	9	22	0	159	149
17	266	22	464	247	149
12	266	22	464	298	149
7	5	17	0	298	149
0	31	23	80	203	149
35	4	29	12	203	149
0	24	24	196	298	149
3522	50	1076	6	152	149
0	218	19	977	298	149
3	16	3	52	245	149
0	70	19	140	224	149
496	120	623	80	270	149
462	1	523	12	187	149
9	171	53	441	161	149
333	47	247	0	174	149
99	1452	45	554	209	149
57	12	45	0	280	149
5704	10	4633	14	298	149
0	3	8	12	166	149
1315	26	1653	46	222	149
0	1	41	0	298	149
