ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	68	5	40	0	182	149	0.0188438417002
2	5	24	7	70	180	149	0.342859433571
4	4	194	36	868	274	149	0.0941762558421
5	4	4	36	8	274	149	0.055042517809
8	4	5	13	18	354	149	0.936366569202
10	15	6	251	0	273	149	1.33882728015e-07
12	10	8	22	31	280	149	0.332692083724
16	16	1419	6	981	254	149	1
17	10	0	0	9	982	149	4.18727574836e-09
18	33	1930	37	2411	1041	149	1
19	9	0	38	3	665	149	0.0108950371295
21	4	0	0	32	161	149	1.09270644755e-08
22	36	9	124	43	166	149	0.370732705962
23	21	3	61	0	158	149	0.0148125782135
24	3	3	47	0	201	149	0.000138669898052
25	3	21	47	61	192	149	0.00146217051815
49	20	27	80	23	296	149	6.87166134626e-05
50	26	2	117	7	208	149	0.711402823031
51	558	0	1105	11	1232	149	0.00184155489636
52	534	0	995	11	1173	149	0.00142788841491
58	42	192	29	168	204	149	0.414256173044
62	22	6	68	0	171	149	8.3296369238e-05
63	68	178	69	279	267	149	0.0733688786067
67	11	5	117	24	155	149	0.293144351973
70	2	25	66	88	200	149	4.94143761306e-05
71	10	103	2	337	153	149	5.03767217189e-05
79	0	58	7	25	177	149	9.75140447133e-05
80	0	20	8	96	316	149	0.0581216374229
86	0	11	2	39	196	149	0.42568246291
87	11	77	0	18	164	149	0.00521858215053
88	548	26	2958	40	2962	149	3.57301058392e-05
89	177	5	349	14	204	149	0.424582321773
90	9	57	90	64	154	149	2.3600810195e-09
91	22	4	12	18	154	149	0.000321299664584
97	7	13	0	12	240	149	0.000662426925531
102	2	13	49	8	153	149	4.25327376652e-08
105	123	79	39	22	208	149	0.679109059438
106	16	36	4	58	159	149	0.000480039905079
110	43	0	58	13	208	149	4.471439691e-05
111	4	47	0	35	165	149	0.0376839064851
117	68	3	340	0	227	149	0.106959027277
123	0	4	30	0	327	149	2.49580789369e-09
128	10	13	0	49	210	149	2.12844276426e-07
129	21027	2	28797	0	168	149	1
134	6	53	36	65	431	149	0.000231056471404
138	0	13	19	38	169	149	0.000150435785849
140	40	6	343	448	365	149	3.4133427862e-08
141	0	23	27	358	328	149	0.0408571193459
142	0	4	31	134	328	149	0.0176877928921
143	15	15	900	117	243	149	1.73562330774e-06
144	37	7	47	12	228	149	0.550293747522
147	1	3	70	0	373	149	1.39024071599e-06
149	29	10	45	11	201	149	0.502259702182
151	16	0	5	52	229	149	1.57651669497e-14
158	36	8	22	0	290	149	0.000531472475864
160	27	7	93	36	164	149	0.32247069495
162	72	373	18	439	158	149	4.59992982593e-08
163	41374	478	60342	659	159	149	0.759283356164
164	156	478	196	659	327	149	0.628997238054
165	156	41374	196	60342	317	149	1
168	40185	0	57341	9	524	149	1
169	0	17	1	16	153	149	0.250796916568
170	321	44545	417	51538	173	149	1
171	88	4	113	0	551	149	0.0069872062809
172	33505	4	31340	0	384	149	1
173	22	312	29	489	284	149	0.631245085019
174	33	270	0	578	266	149	4.49604797836e-11
176	16	0	48	17	204	149	0.000198275206932
177	32	24	28	4	161	149	0.00161104048237
178	2916	24	3237	4	1563	149	3.01956561961e-05
179	2904	20	3225	16	1551	149	0.361987239059
185	0	260	13	3400	190	149	1
186	56	3	926	14	2099	149	0.141515859937
187	121	34	169	82	1152	149	0.0472064443489
188	18	988	149	4166	232	149	0.0102513932442
189	8	76	2	489	233	149	0.000559836440019
194	122	0	254	3	234	149	0.681598036371
195	38	0	145	96	164	149	8.94403329177e-10
197	66	195	123	107	191	149	2.30897104991e-07
198	752	131992	50	17182	183	149	1
200	187	14	224	55	284	149	0.000197433406407
202	1	41	18	179	583	149	0.0626326994977
204	171	49	77	14	155	149	0.16660850411
206	11	271	90	445	329	149	2.28501637944e-07
215	7	79	0	161	431	149	0.0614078708079
218	78	8	287	24	164	149	0.843519470397
221	0	5	58	18	911	149	1.7063994034e-05
222	0	440	58	893	911	149	0.899097162083
224	20	195	28	392	237	149	0.317670171725
226	13	2075	0	6	159	149	1
229	2	2105	8	1919	805	149	1
230	179	27	186	23	824	149	0.546005706201
231	2282	27	2097	23	168	149	0.814473283618
232	18	18	22	41	202	149	0.159942771835
233	4	99	0	169	196	149	0.251137621187
234	24768	530	33306	510	200	149	0.0326639492181
235	563	11	1939	11	153	149	0.120107548407
236	9	19	35	8	159	149	2.58557236479e-05
238	3	0	66	14	511	149	0.00571455513673
239	1630	92	3749	95	159	149	0.000112442936453
245	2	0	8	15	578	149	0.00219887013714
247	12	741	24	541	175	149	0.0065274746
248	10	57	0	177	204	149	5.50340336192e-06
252	2	147	0	229	183	149	1
254	25	101	236	424	156	149	0.0019328704549
255	1539	177	4628	601	156	149	0.460051664908
256	66	100	0	157	207	149	0
257	0	19	10	28	321	149	0.000713632461373
258	915	8	1235	12	370	149	0.781199375066
259	3	2	133	238	267	149	0.449986391502
260	10	2	107	97	267	149	0.024303662129
262	9	4	231	426	157	149	0.0151570577706
265	10	18	78	8	396	149	1.43352671955e-08
268	52	3	49	0	324	149	0.0333699502267
269	127	26	229	50	165	149	0.800233150872
270	151	49	161	57	153	149	0.739388542439
288	12	6	45	6	153	149	0.0594511593473
289	15	0	193	40	151	149	0.00146082704087
290	31	4087	47	3416	169	149	0.460277954149
