IncLevel1	IncLevel2	IncLevelDifference
0.073	0.056,0.0,0.075,0.127	0.008
0.106	0.08,0.0,0.0,0.12	0.056
1.0	1.0,0.0,NA,1.0	0.333
0.429	0.273,NA,1.0,1.0	-0.329
0.034	0.042,0.019,0.021,0.028	0.007
0.868	1.0,1.0,1.0,1.0	-0.132
1.0	1.0,0.0,NA,NA	0.5
1.0	0.0,1.0,NA,1.0	0.333
0.0	0.035,NA,NA,NA	-0.035
0.0	0.0,0.076,NA,0.0	-0.025
0.0	0.05,NA,NA,NA	-0.05
0.0	0.19,0.438,NA,NA	-0.314
1.0	0.0,NA,1.0,0.0	0.667
1.0	0.575,NA,NA,NA	0.425
1.0	1.0,0.934,1.0,1.0	0.016
0.0	0.627,0.219,1.0,1.0	-0.712
0.124	0.0,NA,NA,NA	0.124
0.064	0.687,1.0,NA,0.0	-0.498
0.314	0.74,1.0,NA,0.0	-0.266
0.0	0.562,NA,NA,NA	-0.562
0.961	1.0,0.774,1.0,1.0	0.017
0.043	0.096,0.0,0.395,0.0	-0.08
0.71	0.495,1.0,NA,NA	-0.038
1.0	0.933,1.0,1.0,0.868	0.05
1.0	0.744,1.0,NA,NA	0.128
0.367	0.371,NA,NA,NA	-0.004
0.234	0.022,0.0,NA,NA	0.223
1.0	0.938,NA,NA,1.0	0.031
0.867	0.6,1.0,1.0,0.889	-0.005
0.802	0.676,0.69,NA,1.0	0.013
1.0	NA,0.662,0.662,NA	0.338
1.0	0.567,0.0,NA,1.0	0.478
0.0	0.495,NA,NA,NA	-0.495
1.0	0.0,0.0,NA,NA	1.0
0.034	0.052,0.062,0.25,0.0	-0.057
0.464	0.0,0.0,0.0,NA	0.464
0.151	NA,0.662,0.0,0.0	-0.07
0.51	1.0,1.0,NA,NA	-0.49
0.0	0.0,0.057,NA,NA	-0.029
1.0	0.983,NA,NA,NA	0.017
1.0	0.976,1.0,NA,1.0	0.008
1.0	0.864,NA,NA,NA	0.136
0.0	0.029,0.0,NA,NA	-0.015
0.0	0.029,0.0,NA,NA	-0.015
1.0	0.987,1.0,1.0,1.0	0.003
