ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
16	92	4	32	0	153	149	0.118989564817	0.31665752631867156
17	1	0	0	1	154	149	7.64874405426e-05	0.0016442323619690487
20	8	104	0	12	298	149	0.0754363097361	0.23300935991340266
22	9	5	1	4	198	149	0.0293067376886	0.11941009459045789
23	26	851	11	327	166	149	0.931638814474	1.0
24	11	0	2	1	182	149	0.299736058413	0.5580166152632392
29	5	1	1	0	215	149	0.602857320652	0.8187114556463099
46	2	0	1	14	152	149	4.17748160936e-05	0.0012106221734331315
50	0	2	2	40	152	149	0.293374328662	0.5540724562704421
63	0	18	1	40	200	149	0.47329498968	0.7215999965810838
69	4	2	5	0	233	149	0.0100337957412	0.05782979109686034
74	0	4	4	24	266	149	0.0542899772681	0.18499705733865532
83	0	15	2	27	168	149	0.197890059153	0.4480552404741082
85	2	2	4	15	176	149	0.312652656056	0.5719030558471159
86	2	2	11	2	271	149	0.093900494414	0.27102313554909224
87	2	2	22	2	244	149	0.0505702555863	0.17645427400180216
92	12	1	16	0	218	149	0.232989190552	0.4947491353669289
99	3	19	0	27	166	149	0.023382390529	0.1020712252288505
103	0	23	7	86	152	149	0.0172573270375	0.08268022783446208
105	3	4	11	11	152	149	0.686905689642	0.8838908298520531
110	0	12	3	21	258	149	0.0775575389301	0.238135498996686
120	7	0	257	2	246	149	0.673439535091	0.8739183904011091
122	1	0	116	35	257	149	0.00915375375549	0.05437786539969587
123	1	0	234	160	257	149	0.00625025861531	0.043276399137325394
127	3	29	14	95	152	149	0.458896817863	0.7087882748052345
162	16	0	20	11	298	149	4.11604769424e-05	0.0012106221734331315
184	6	0	30	10	184	149	0.00277095152376	0.02422625696620678
191	2	3	0	1	236	149	0.0352319111043	0.13562532943757274
220	0	3	84	1483	298	149	0.142834091382	0.35894399739673827
222	0	3	6	15	172	149	0.00546349706305	0.039127523169474196
226	2	4	0	2	152	149	0.0246504103979	0.10610990289499374
234	27	0	32	1	161	149	0.310701649767	0.5710342078556205
251	14	0	95	2	219	149	0.575911066235	0.7996611709274675
252	14	0	101	1	257	149	0.518201848353	0.7660002901008452
259	0	4	2	15	298	149	0.205945932349	0.459554910324553
264	2	130	12	3469	254	149	1	1.0
274	1	0	107	1	199	149	1	1.0
279	2	0	0	3	173	149	8.28781182471e-06	0.00040079339996058514
287	1	10	12	1688	167	149	0.22526393588	0.48706008419234637
290	16	25	10	8	298	149	0.261789399966	0.5227343179966257
293	2	0	2	2	152	149	0.00891296198037	0.05355133272369139
294	1	73	2	160	191	149	1	1.0
313	13	43	3	30	176	149	0.0532975855586	0.18247348153082635
314	2	120	3	37	176	149	0.12285001835	0.32415655774919505
344	0	2	1	104	224	149	1	1.0
347	7	32	3	11	152	149	0.860663704149	1.0
354	1	0	35	1	277	149	0.263326935638	0.523630251342113
364	11	0	15	4	155	149	0.00585287698267	0.04098338068181821
365	0	2	1	0	152	149	3.71271938798e-05	0.0011265555397841273
366	6	7	6	4	152	149	0.474272092717	0.7227336912649507
367	2	0	2	9	152	149	0.000181606029474	0.003193583302397898
