ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
16	92	4	32	0	153	149	0.118989564817	0.3084733582560682
17	1	0	0	1	154	149	7.64874405426e-05	0.0014197617536629824
20	11	104	2	12	374	149	0.590492132175	0.8075434230655071
22	9	5	1	4	198	149	0.0293067376886	0.1139297949214926
23	26	851	11	327	166	149	0.931638814474	1.0
24	11	0	2	1	182	149	0.299736058413	0.5550079448721303
29	5	1	1	0	215	149	0.602857320652	0.8166658852112753
46	2	0	1	14	152	149	4.17748160936e-05	0.0010217018974830077
50	0	2	2	40	152	149	0.293374328662	0.5497297168755044
63	0	18	1	40	200	149	0.47329498968	0.7175616013649208
69	4	2	5	0	233	149	0.0100337957412	0.05374639314683532
74	0	4	4	24	266	149	0.0542899772681	0.17684988692624073
83	0	15	2	27	168	149	0.197890059153	0.4384432139239572
85	2	2	4	15	176	149	0.312652656056	0.5682137844796544
86	2	2	11	2	271	149	0.093900494414	0.2611854237320035
87	2	2	22	2	244	149	0.0505702555863	0.1684785178191938
92	12	1	16	0	218	149	0.232989190552	0.4872779877215156
99	3	19	0	27	166	149	0.023382390529	0.09706768699867763
103	0	23	7	86	152	149	0.0172573270375	0.07822825690131106
105	3	4	11	11	152	149	0.686905689642	0.8826826678851628
110	0	12	3	21	258	149	0.0775575389301	0.22954412319368248
120	8	0	259	2	246	149	0.681067577605	0.8777647905816074
122	1	0	116	35	257	149	0.00915375375549	0.050578096494870314
123	1	0	234	160	257	149	0.00625025861531	0.03928200384721723
127	3	29	14	95	152	149	0.458896817863	0.7035079982302066
162	140	0	234	11	2845	149	6.4820110982e-05	0.0013826313501071215
184	6	0	30	10	184	149	0.00277095152376	0.02202103792811788
191	2	3	0	1	236	149	0.0352319111043	0.12925195294658892
220	37	3	168	1483	994	149	0	0.0
222	0	3	6	15	172	149	0.00546349706305	0.0354000448391409
226	2	4	0	2	152	149	0.0246504103979	0.10074099068053691
234	27	0	32	1	161	149	0.310701649767	0.5666264190837486
251	16	0	95	2	219	149	0.597626104297	0.8130704437503385
252	16	0	101	1	257	149	0.518201848353	0.7611771312850861
259	0	4	4	15	316	149	0.0334752479837	0.12425224398655707
261	3	2	8	21	845	149	0.478223789177	0.7229497148315452
262	4	2	8	21	1099	149	0.206586048752	0.45262429431427775
264	2	130	12	3469	254	149	1	1.0
274	1	0	107	1	199	149	1	1.0
279	2	0	0	3	173	149	8.28781182471e-06	0.0003040470500809308
287	1	10	12	1688	167	149	0.22526393588	0.4810495731641136
290	40	25	25	8	445	149	0.163022045532	0.383831756457806
293	2	0	2	2	152	149	0.00891296198037	0.04977061070454398
294	1	73	2	160	191	149	1	1.0
313	13	43	3	30	176	149	0.0532975855586	0.17443348800558403
314	2	120	3	37	176	149	0.12285001835	0.31474468133954986
344	0	2	1	104	224	149	1	1.0
347	7	32	3	11	152	149	0.860663704149	1.0
354	1	0	35	1	277	149	0.263326935638	0.5165305437059229
364	11	0	15	4	155	149	0.00585287698267	0.03715458124813652
365	0	2	1	0	152	149	3.71271938798e-05	0.0009296531483394363
366	6	7	6	4	152	149	0.474272092717	0.7183948085434445
367	2	0	2	9	152	149	0.000181606029474	0.0028224976501993594
380	179	0	342	1	200	149	1	1.0
382	1	6	0	11	181	149	0.227402873721	0.48303362680019835
404	25	29	7	18	152	149	0.105196430608	0.2839133777315997
405	35	58	7	17	409	149	0.344105078566	0.6034749988191939
424	78	1	31	0	1707	149	0.392606633275	0.6421326739153058
430	9	3	5	5	152	149	0.188640184289	0.4236012679229858
431	4	0	11	3	219	149	0.00997090178028	0.05358788119674201
436	2	0	0	4	214	149	5.32810848852e-06	0.00021551515745231537
437	1	0	0	4	345	149	2.90679273575e-05	0.0007771975492619704
442	6	3	83	4	224	149	0.0269633120369	0.10726620023308804
447	0	2	1	70	168	149	1	1.0
468	5	0	6	1	152	149	0.40756437099	0.6553851123717889
480	11	0	60	1	183	149	0.436049979673	0.6861534592859427
481	4	0	48	7	418	149	0.00698413553759	0.04286954790096586
483	2	1	1	0	190	149	0.0600697530111	0.19010035575380413
498	4	0	100	2	549	149	0.204685121254	0.4487710615402154
525	1	33	12	139	302	149	0.0833111187924	0.2402619559323784
534	21	15	1	0	227	149	0.00544133437212	0.0354000448391409
538	4	3	2	18	181	149	0.0116686656583	0.05976402622067614
544	0	2	4	21	182	149	0.024880626661	0.10115770246836985
559	0	4	2	1	152	149	0.00264903139394	0.021373402421027296
592	2	0	2	25	281	149	0.0001459800395	0.0023498317582780616
609	2	0	90	2	153	149	0.684250952475	0.8807881497587209
620	15	6	41	11	152	149	0.555311656129	0.7800022981471001
627	2	17	5	563	210	149	0.355016398559	0.6118441159881431
628	0	20	14	529	171	149	0.168452430273	0.3939713991929689
642	153	2	161	0	230	149	0.527902880053	0.763779666325562
662	52	38	202	86	152	149	0.0626586911741	0.19510691868656116
663	0	1	13	60	152	149	0.0167011691705	0.07669896467675037
674	9	0	0	4	171	149	8.02134687561e-08	7.230671255014157e-06
675	16	380	3	135	171	149	0.17952832176	0.40984938867785814
679	10	71	15	107	167	149	0.986013080031	1.0
680	45	10	58	14	152	149	0.845460762149	0.9932080688121779
681	48	2	58	2	155	149	0.880140079378	1.0
682	13	2	14	2	152	149	0.948496404557	1.0
685	32	2	10	0	161	149	0.191120291434	0.4274568164295571
687	6	0	6	1	178	149	0.510518991543	0.7543216960494055
695	0	54	15	149	658	149	0.0461219126879	0.15666534199711088
697	114	1	187	0	158	149	1	1.0
