ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	68	5	40	0	182	149	0.0188438417002	0.041006938297038706
2	5	24	7	70	180	149	0.342859433571	0.47017309083529374
4	4	194	36	868	274	149	0.0941762558421	0.16015776842283055
5	4	4	36	8	274	149	0.055042517809	0.10150076075220549
8	4	5	13	18	298	149	0.925429725007	1.0
10	15	6	251	0	273	149	1.33882728015e-07	2.3644033056495195e-06
12	10	8	22	31	280	149	0.332692083724	0.4596623323267904
16	16	1419	6	981	254	149	1	1.0
18	10	1930	9	2411	298	149	1	1.0
19	8	0	10	3	298	149	0.00409559259403	0.011620347679250926
21	4	0	0	32	161	149	1.09270644755e-08	2.687862734821652e-07
22	36	9	124	43	166	149	0.370732705962	0.49944675057472365
23	21	3	61	0	158	149	0.0148125782135	0.034007210815160414
24	3	3	47	0	201	149	0.000138669898052	0.0007360993624918304
25	3	21	47	61	192	149	0.00146217051815	0.005015489910761008
49	20	27	80	23	296	149	6.87166134626e-05	0.0004197655656085654
50	26	2	117	7	208	149	0.711402823031	0.8368551568959884
51	94	0	216	11	298	149	0.00195566065105	0.006301573208938889
52	96	0	214	11	298	149	0.00180029293016	0.005897511322937931
58	42	192	29	168	204	149	0.414256173044	0.547637119355192
62	22	6	68	0	171	149	8.3296369238e-05	0.0004892995676986994
63	68	178	69	279	267	149	0.0733688786067	0.12932262351980708
67	11	5	117	24	155	149	0.293144351973	0.41458360035360253
70	2	25	66	88	200	149	4.94143761306e-05	0.00032646668163022305
71	10	103	2	337	153	149	5.03767217189e-05	0.00033044730556087976
79	0	58	7	25	177	149	9.75140447133e-05	0.0005596899858023781
80	0	20	8	96	298	149	0.0509611943447	0.09550890504737992
86	0	11	2	39	196	149	0.42568246291	0.5589872189309104
87	11	77	0	18	164	149	0.00521858215053	0.01437719382471015
88	115	26	501	40	298	149	0.00104148789222	0.0038054365292653843
89	177	5	349	14	204	149	0.424582321773	0.557808438953083
90	9	57	90	64	154	149	2.3600810195e-09	7.305644054744382e-08
91	22	4	12	18	154	149	0.000321299664584	0.0014754581027948833
97	7	13	0	12	240	149	0.000662426925531	0.00266032970821852
102	2	13	49	8	153	149	4.25327376652e-08	9.044575710683115e-07
105	123	79	39	22	208	149	0.679109059438	0.8088826021408084
106	16	36	4	58	159	149	0.000480039905079	0.002056514073043191
110	43	0	58	13	208	149	4.471439691e-05	0.00030045893533426824
111	4	47	0	35	165	149	0.0376839064851	0.07342232133412341
117	68	3	340	0	227	149	0.106959027277	0.17924094899521595
123	0	4	30	0	298	149	2.87156265433e-09	8.790172347421277e-08
128	10	13	0	49	210	149	2.12844276426e-07	3.4697395358202955e-06
129	21027	2	28797	0	168	149	1	1.0
134	5	53	15	65	298	149	0.0739724269913	0.12997068645473947
138	0	13	19	38	169	149	0.000150435785849	0.0007864337571423055
140	23	6	267	448	298	149	2.29705366319e-05	0.00017223706092352035
141	0	23	27	358	298	149	0.034714761756	0.06841142248768241
142	0	4	31	134	298	149	0.0159319194005	0.035684908901119916
143	15	15	900	117	243	149	1.73562330774e-06	2.017570553934051e-05
144	37	7	47	12	228	149	0.550293747522	0.6847602865506369
147	1	3	65	0	298	149	2.92563989923e-06	3.2112103276408964e-05
149	29	10	45	11	201	149	0.502259702182	0.638839094880614
151	16	0	5	52	229	149	1.57651669497e-14	3.619419578868625e-12
158	36	8	22	0	290	149	0.000531472475864	0.0022388481208032414
160	27	7	93	36	164	149	0.32247069495	0.44801147987254164
162	72	373	18	439	158	149	4.59992982593e-08	9.67389822170775e-07
163	41374	478	60342	659	159	149	0.759283356164	0.8763963158741809
164	136	478	196	659	298	149	0.810163547786	0.9213772230373546
165	137	41374	196	60342	298	149	1	1.0
168	40108	0	57234	9	298	149	1	1.0
169	0	17	1	16	153	149	0.250796916568	0.3645749759773077
170	321	44545	417	51538	173	149	1	1.0
171	59	4	80	0	298	149	0.00938120619572	0.023304980224714698
172	33502	4	31338	0	298	149	1	1.0
173	22	312	29	489	284	149	0.631245085019	0.7661146296155705
174	33	270	0	578	266	149	4.49604797836e-11	2.6354494000812344e-09
176	16	0	48	17	204	149	0.000198275206932	0.0009824607825497482
177	32	24	28	4	161	149	0.00161104048237	0.005419312001134738
178	275	24	260	4	298	149	0.000178968427717	0.0009080258165015378
179	276	20	250	16	298	149	0.728491685254	0.8528164443772995
185	0	260	13	3400	190	149	1	1.0
186	5	3	212	14	298	149	0.0260719579814	0.05368329165826382
187	50	34	83	82	298	149	0.223671336263	0.3314763482542039
188	18	988	149	4166	232	149	0.0102513932442	0.024971342517923076
189	8	76	2	489	233	149	0.000559836440019	0.0023396346949291665
194	122	0	254	3	234	149	0.681598036371	0.8107955916243976
195	38	0	145	96	164	149	8.94403329177e-10	3.242212068266625e-08
197	66	195	123	107	191	149	2.30897104991e-07	3.720008913743889e-06
198	752	131992	50	17182	183	149	1	1.0
200	187	14	224	55	284	149	0.000197433406407	0.0009824607825497482
202	0	41	9	179	298	149	0.118683915116	0.1948594673090465
204	171	49	77	14	155	149	0.16660850411	0.260635448797412
206	10	271	64	445	298	149	3.73259753454e-05	0.000257726972623
218	78	8	287	24	164	149	0.843519470397	0.9485290371198919
221	0	5	36	18	298	149	5.50729028743e-05	0.0003570019939263447
222	0	440	36	893	298	149	0.00513416755104	0.014172977558231664
224	20	195	28	392	237	149	0.317670171725	0.44201076924362376
226	13	2075	0	6	159	149	1	1.0
230	177	27	178	23	298	149	0.613245860069	0.7478939107968547
231	2282	27	2097	23	168	149	0.814473283618	0.9242618765843513
232	18	18	22	41	202	149	0.159942771835	0.2516518197632353
233	4	99	0	169	196	149	0.251137621187	0.3645749759773077
234	24768	530	33306	510	200	149	0.0326639492181	0.06544667643335673
235	563	11	1939	11	153	149	0.120107548407	0.1964942374473189
236	9	19	35	8	159	149	2.58557236479e-05	0.00018844581653429764
238	3	0	14	14	298	149	0.00120324809832	0.004282879213012403
239	1630	92	3749	95	159	149	0.000112442936453	0.000617092211011982
247	12	741	24	541	175	149	0.0065274746	0.017341554988428157
248	10	57	0	177	204	149	5.50340336192e-06	5.3575534495016255e-05
252	2	147	0	229	183	149	1	1.0
254	25	101	236	424	156	149	0.0019328704549	0.00625006819630223
255	1539	177	4628	601	156	149	0.460051664908	0.5947641186398592
