ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	63	4	71,103	0,11	182	149	0.767817993592
1	1	1	7,3	0,0	229	149	0.02548538578
2	0	3	6,2	1,3	218	149	0.000530853934671
3	8	84	20,10	65,73	180	149	0.0475334142499
4	8	10	9,5	16,16	180	149	0.280874459457
5	3	197	42,33	420,1058	274	149	0.00712382292008
6	1	0	23,23	0,1	274	149	1
7	0	613	11,0	362,687	199	149	0.791238906839
8	1	595	8,4	387,666	263	149	1
9	14	11	17,3	16,9	354	149	0.296373552355
10	1	1	0,1	1,1	158	149	0.0058030197218
11	528	1	71,215	0,0	273	149	1
12	1	1	0,2	0,0	280	149	1
13	5	219	0,3	34,121	332	149	1
14	57	40	3,36	6,22	280	149	0.632812202718
16	46	8	168,516	252,704	874	149	3.2213656187e-09
17	5	8	19,66	252,704	199	149	0.0112506206258
18	50	2473	39,38	589,1063	254	149	0.000140582975193
19	593	2	306,522	0,0	881	149	0.530000662807
20	22	8	25,27	6,6	982	149	0.381865970354
21	29	1516	29,44	527,1553	1041	149	1
22	58	1	37,52	0,2	665	149	0.991628316235
23	5	2	3,4	0,0	153	149	0.0167532560974
24	6	225	3,3	89,258	153	149	0.370441592317
25	7	1	0,4	8,9	161	149	0.000105565935864
26	119	54	168,56	54,36	166	149	0.885288388273
27	29	9	66,169	4,20	158	149	0.0261990382264
28	11	9	10,23	4,20	201	149	0.725653740888
29	10	28	6,10	62,156	192	149	0.00166936127452
30	1	3	7,13	0,0	158	149	1.03900148127e-05
34	0	2	1,0	0,2	159	149	1
35	3	0	3,5	5,1	159	149	0.00211336908139
52	8	2	16,10	0,2	369	149	0.0837653542435
54	3	31	32,18	64,85	296	149	0.0131871767553
55	11	17	17,15	12,33	208	149	0.732664311778
63	22	153	9,26	70,122	204	149	0.516111864897
64	109	1	142,117	0,1	2483	149	0.168811550331
67	121	1	160,138	0,0	171	149	1
68	1324	2	726,744	0,0	889	149	1
69	34	675	65,14	191,330	267	149	0.000142158767474
70	4	0	5,6	2,0	223	149	0.573777482667
71	0	1	2,0	0,2	189	149	0.153903716823
72	0	21	1,4	19,62	215	149	0.164444422754
73	41	4	21,71	2,6	155	149	0.872242767148
74	1	1170	10,0	528,757	220	149	1
75	95	1	54,66	0,1	350	149	0.584704642315
76	28	79	66,33	61,100	200	149	0.160653566637
77	1	64	8,3	153,181	153	149	0.223819666571
82	7	59	12,11	55,49	381	149	0.161193976641
83	77	7	69,76	15,10	153	149	0.137971053549
84	0	49	1,1	61,41	173	149	1
85	1	33	1,1	17,34	177	149	0.926180723032
86	17	101	25,17	34,76	316	149	0.020771684191
87	16	101	23,17	34,76	317	149	0.0186603617238
90	112	6	312,392	1,6	230	149	0.00738767473573
92	0	1	2,3	0,1	196	149	9.31168177565e-07
93	3	56	2,9	15,44	196	149	0.0487289952563
94	0	23	1,3	5,60	164	149	0.181196916002
95	60	1	22,79	0,0	180	149	0.442486606602
96	16	2	13,22	0,0	180	149	0.155551288342
97	1457	2	1809,1270	0,0	2993	149	0.581176849057
98	1451	10	1802,1255	6,7	2962	149	0.255269591975
99	132	0	115,86	0,2	534	149	0.500361616283
100	194	1	46,127	4,1	204	149	0.183706608944
101	17	60	17,11	25,58	154	149	0.621239326869
102	4	12	1,2	1,15	154	149	0.273275998108
106	12	0	12,13	1,0	162	149	1
107	48	0	40,11	0,4	562	149	0.0139244103275
110	18	8	8,17	7,15	240	149	0.172418363701
113	90	0	124,93	4,3	236	149	0.045788283709
114	287	11	27,193	0,10	197	149	0.750603794633
115	4	12	17,4	5,3	156	149	0.00217508737526
116	31	12	70,19	57,8	153	149	0.177185534367
117	285	0	556,289	0,4	1203	149	0.335641006625
118	302	0	591,301	0,1	1203	149	1
120	16	4	9,43	0,8	208	149	0.431436037297
126	0	1	0,2	0,11	165	149	1
127	2	72	5,3	70,74	160	149	0.287943154701
128	21	1	26,9	0,0	205	149	0.247532602163
