IncLevel1	IncLevel2	IncLevelDifference
0.855	1.0,1.0,1.0,1.0	-0.145
1.0	0.542,1.0,1.0,NA	0.153
0.455	0.333,0.0,1.0,NA	0.011
0.092	0.0,0.0,1.0,0.0	-0.158
1.0	1.0,NA,1.0,0.0	0.333
1.0	1.0,0.909,1.0,1.0	0.023
1.0	0.969,1.0,1.0,1.0	0.008
0.478	0.407,0.25,0.782,0.794	-0.08
0.827	1.0,1.0,1.0,1.0	-0.173
0.765	1.0,1.0,NA,1.0	-0.235
0.852	1.0,1.0,1.0,1.0	-0.148
1.0	0.966,1.0,1.0,1.0	0.008
0.906	0.953,0.972,0.849,1.0	-0.037
0.0	0.0,0.015,0.05,0.006	-0.018
0.5	0.0,0.142,0.152,0.097	0.402
1.0	0.0,0.592,0.444,0.45	0.629
1.0	NA,0.867,0.9,1.0	0.078
0.0	0.3,0.131,0.203,0.171	-0.201
0.0	0.026,0.0,NA,NA	-0.013
0.0	0.029,0.0,NA,NA	-0.015
1.0	1.0,0.982,1.0,1.0	0.004
0.969	0.946,0.921,0.924,0.897	0.047
0.0	0.014,0.006,0.0,0.0	-0.005
0.99	0.992,1.0,1.0,0.986	-0.004
0.992	0.979,1.0,1.0,1.0	-0.003
0.99	0.985,0.953,0.981,0.996	0.011
1.0	1.0,1.0,0.991,0.972	0.009
1.0	1.0,1.0,0.985,1.0	0.004
0.83	0.898,0.837,0.924,1.0	-0.085
0.19	0.118,0.123,0.272,0.159	0.022
0.069	0.025,0.017,0.011,0.021	0.051
0.396	0.365,0.118,0.0,0.453	0.162
1.0	1.0,1.0,1.0,0.957	0.011
0.993	1.0,1.0,1.0,1.0	-0.007
1.0	1.0,1.0,0.995,0.997	0.002
1.0	0.978,0.985,0.985,1.0	0.013
0.0	0.052,0.0,0.0,0.0	-0.013
1.0	0.985,0.955,1.0,1.0	0.015
0.909	1.0,1.0,1.0,1.0	-0.091
1.0	0.902,1.0,1.0,1.0	0.024
0.188	0.315,0.336,0.098,0.144	-0.035
0.04	0.154,0.0,0.0,0.0	0.002
0.084	0.167,0.0,0.0,0.0	0.042
1.0	0.834,0.61,1.0,1.0	0.139
1.0	1.0,0.705,1.0,0.705	0.147
0.0	0.279,0.0,0.133,0.0	-0.103
1.0	0.867,1.0,1.0,1.0	0.033
0.0	0.0,0.0,0.004,0.0	-0.001
0.003	0.0,0.0,0.0,0.0	0.003
1.0	0.989,1.0,1.0,1.0	0.003
0.999	0.997,1.0,1.0,1.0	-0.0
0.973	1.0,1.0,1.0,1.0	-0.027
0.987	1.0,1.0,1.0,1.0	-0.013
0.992	0.98,1.0,1.0,1.0	-0.003
1.0	0.989,1.0,1.0,1.0	0.003
1.0	0.99,1.0,1.0,1.0	0.002
0.995	0.98,1.0,0.977,0.929	0.023
0.991	1.0,0.96,0.962,0.976	0.017
1.0	0.886,0.914,1.0,1.0	0.05
0.983	1.0,0.922,1.0,0.912	0.024
0.111	0.778,0.812,1.0,0.308	-0.613
0.639	0.923,0.933,1.0,0.645	-0.236
1.0	0.951,0.915,1.0,1.0	0.033
1.0	0.948,1.0,1.0,1.0	0.013
1.0	0.972,1.0,1.0,1.0	0.007
1.0	0.939,1.0,1.0,1.0	0.015
1.0	1.0,0.0,NA,NA	0.5
0.503	0.0,NA,NA,NA	0.503
0.0	0.0,1.0,NA,NA	-0.5
0.927	0.936,1.0,1.0,1.0	-0.057
1.0	0.968,1.0,NA,1.0	0.011
1.0	0.982,1.0,1.0,1.0	0.004
1.0	0.992,1.0,1.0,1.0	0.002
1.0	0.939,NA,1.0,NA	0.03
0.999	0.998,0.996,0.982,1.0	0.005
0.997	1.0,1.0,1.0,1.0	-0.003
0.81	1.0,1.0,NA,NA	-0.19
0.0	NA,NA,0.581,NA	-0.581
