ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	20	2	8,7,12,7	0,0,0,0	252	149	0.128293541677	0.7289988622803546	0.855	1.0,1.0,1.0,1.0	-0.145
2	3	0	2,2,5,0	1,0,0,0	252	149	1	1.0	1.0	0.542,1.0,1.0,NA	0.153
19	5	3	4,0,2,0	1,4,0,0	355	149	1	1.0	0.412	0.627,0.0,1.0,NA	-0.13
20	2	1	2,0,0,0	11,2,4,0	690	149	1	1.0	0.302	0.038,0.0,0.0,NA	0.289
22	0	4	2,0,0,0	4,6,0,0	284	149	1	1.0	0.0	0.208,0.0,NA,NA	-0.104
24	1	7	0,0,2,0	9,4,0,4	209	149	0.258491375754	1.0	0.092	0.0,0.0,1.0,0.0	-0.158
38	2	0	4,0,0,0	18,0,0,0	297	149	1	1.0	1.0	0.1,NA,NA,NA	0.9
46	2	0	6,0,1,0	0,0,0,1	267	149	1	1.0	1.0	1.0,NA,1.0,0.0	0.333
47	137	0	70,31,55,87	0,1,0,0	321	149	1	1.0	1.0	1.0,0.935,1.0,1.0	0.016
49	82	0	126,60,8,28	2,0,0,0	270	149	1	1.0	1.0	0.972,1.0,1.0,1.0	0.007
50	490	48	602,183,173,231	70,42,6,10	1244	149	0.709846487245	1.0	0.55	0.507,0.343,0.775,0.735	-0.04
70	17	2	4,4,6,12	0,0,0,0	234	149	0.114603144535	0.6741385917228554	0.844	1.0,1.0,1.0,1.0	-0.156
73	15	2	4,2,0,2	0,0,0,0	444	149	1	1.0	0.716	1.0,1.0,NA,1.0	-0.284
74	25	2	10,3,1,16	0,0,0,0	459	149	0.0669523383548	0.4646942550279822	0.802	1.0,1.0,1.0,1.0	-0.198
94	89	0	55,76,34,14	1,0,0,0	264	149	1	1.0	1.0	0.969,1.0,1.0,1.0	0.008
95	164	12	143,99,88,56	5,2,11,0	212	149	0.162503128663	0.8544663941997693	0.906	0.953,0.972,0.849,1.0	-0.037
100	0	1	0,8,19,15	6,250,64,88	266	149	0.0638188985692	0.4489071471746246	0.0	0.0,0.018,0.143,0.087	-0.062
104	9	1	11,190,37,67	6,250,64,88	474	149	0.00289765886497	0.04827842322787548	0.739	0.366,0.193,0.154,0.193	0.512
105	9	0	11,197,38,66	1,31,15,11	474	149	0.00231619747791	0.04097090364036652	1.0	0.776,0.666,0.443,0.654	0.365
106	9	0	11,185,32,66	0,6,1,0	474	149	0.156236418079	0.8353402679868129	1.0	1.0,0.906,0.91,1.0	0.046
107	0	1	24,110,37,51	7,228,53,80	403	149	0.00879236017875	0.1076665434004724	0.0	0.559,0.151,0.205,0.191	-0.277
109	8	8	9,0,0,2	38,5,0,0	507	149	1	1.0	0.227	0.065,0.0,NA,1.0	-0.128
110	8	8	5,0,0,2	38,5,0,0	267	149	1	1.0	0.358	0.068,0.0,NA,1.0	0.002
114	561	0	120,150,308,258	0,2,0,0	203	149	1	1.0	1.0	1.0,0.982,1.0,1.0	0.004
115	640	13	192,188,441,317	7,10,23,23	235	149	0.00129313246515	0.026372089783291943	0.969	0.946,0.923,0.924,0.897	0.046
116	0	254	2,1,0,0	85,90,100,96	255	149	1	1.0	0.0	0.014,0.006,0.0,0.0	-0.005
117	959	4	280,353,438,378	1,0,0,2	312	149	1	1.0	0.991	0.993,1.0,1.0,0.989	-0.004
118	861	5	195,278,363,350	3,0,0,0	210	149	1	1.0	0.992	0.979,1.0,1.0,1.0	-0.003
119	900	5	226,308,539,386	2,9,6,1	251	149	0.211825792505	1.0	0.991	0.985,0.953,0.982,0.996	0.012
120	1014	0	299,295,656,499	0,0,4,10	214	149	0.928768416433	1.0	1.0	1.0,1.0,0.991,0.972	0.009
121	1595	0	388,537,835,688	0,0,3,0	476	149	1	1.0	1.0	1.0,1.0,0.989,1.0	0.003
122	73	11	12,14,33,25	1,2,2,0	203	149	0.0042157567261	0.06380934725174993	0.83	0.898,0.837,0.924,1.0	-0.085
