ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
1	20	2	8,7,12,7	0,0,0,0	252	149	0.128293541677	0.7289988622803546
2	3	0	2,2,5,0	1,0,0,0	252	149	1	1.0
19	5	3	4,0,2,0	1,4,0,0	355	149	1	1.0
20	2	1	2,0,0,0	11,2,4,0	690	149	1	1.0
22	0	4	2,0,0,0	4,6,0,0	284	149	1	1.0
24	1	7	0,0,2,0	9,4,0,4	209	149	0.258491375754	1.0
38	2	0	4,0,0,0	18,0,0,0	297	149	1	1.0
46	2	0	6,0,1,0	0,0,0,1	267	149	1	1.0
47	137	0	70,31,55,87	0,1,0,0	321	149	1	1.0
49	82	0	126,60,8,28	2,0,0,0	270	149	1	1.0
50	490	48	602,183,173,231	70,42,6,10	1244	149	0.709846487245	1.0
70	17	2	4,4,6,12	0,0,0,0	234	149	0.114603144535	0.6741385917228554
73	15	2	4,2,0,2	0,0,0,0	444	149	1	1.0
74	25	2	10,3,1,16	0,0,0,0	459	149	0.0669523383548	0.4646942550279822
94	89	0	55,76,34,14	1,0,0,0	264	149	1	1.0
95	164	12	143,99,88,56	5,2,11,0	212	149	0.162503128663	0.8544663941997693
100	0	1	0,8,19,15	6,250,64,88	266	149	0.0638188985692	0.4489071471746246
104	9	1	11,190,37,67	6,250,64,88	474	149	0.00289765886497	0.04827842322787548
105	9	0	11,197,38,66	1,31,15,11	474	149	0.00231619747791	0.04097090364036652
106	9	0	11,185,32,66	0,6,1,0	474	149	0.156236418079	0.8353402679868129
107	0	1	24,110,37,51	7,228,53,80	403	149	0.00879236017875	0.1076665434004724
109	8	8	9,0,0,2	38,5,0,0	507	149	1	1.0
110	8	8	5,0,0,2	38,5,0,0	267	149	1	1.0
114	561	0	120,150,308,258	0,2,0,0	203	149	1	1.0
115	640	13	192,188,441,317	7,10,23,23	235	149	0.00129313246515	0.026372089783291943
116	0	254	2,1,0,0	85,90,100,96	255	149	1	1.0
117	959	4	280,353,438,378	1,0,0,2	312	149	1	1.0
118	861	5	195,278,363,350	3,0,0,0	210	149	1	1.0
119	900	5	226,308,539,386	2,9,6,1	251	149	0.211825792505	1.0
120	1014	0	299,295,656,499	0,0,4,10	214	149	0.928768416433	1.0
121	1595	0	388,537,835,688	0,0,3,0	476	149	1	1.0
122	73	11	12,14,33,25	1,2,2,0	203	149	0.0042157567261	0.06380934725174993
123	92	288	14,23,63,24	77,120,124,93	203	149	0.497724707525	1.0
124	32	288	3,3,2,3	77,120,124,93	222	149	2.26613348486e-06	0.00018451337113159085
125	45	46	6,3,0,21	7,15,32,17	222	149	0.0102733226614	0.12106083424193761
126	467	0	151,183,156,140	0,0,0,2	314	149	1	1.0
127	3567	3	993,1202,1545,1240	0,0,0,0	1215	149	1	1.0
128	1121	0	273,355,851,619	0,0,2,1	289	149	1	1.0
129	330	0	149,111,219,214	2,1,2,0	251	149	1	1.0
130	0	71	6,0,0,0	81,22,10,14	201	149	0.726083398288	1.0
131	229	0	286,83,111,156	2,2,0,0	293	149	1	1.0
132	93	1	183,50,23,16	0,0,0,0	1093	149	0.239866934694	1.0
133	73	0	47,22,21,31	2,0,0,0	312	149	1	1.0
134	11	24	10,9,5,8	11,9,14,18	295	149	0.57812427415	1.0
135	18	24	22,4,13,3	11,9,14,18	1104	149	0.854146959067	1.0
136	4	24	8,0,0,2	11,9,14,18	271	149	0.755746373297	1.0
138	15	0	32,5,7,6	4,2,0,0	238	149	0.0815049753977	0.5366213394428823
139	16	0	32,6,7,6	0,2,0,2	187	149	0.774223160826	1.0
140	0	46	12,0,4,0	19,8,16,5	243	149	0.000246319220591	0.007551769784741671
143	15	1	4,0,0,2	0,0,0,0	560	149	1	1.0
144	19	1	4,0,0,2	0,0,0,0	634	149	1	1.0
145	2	1	2,0,0,0	0,0,0,0	595	149	1	1.0
147	20	0	48,7,1,12	3,0,0,0	289	149	1	1.0
149	0	610	0,0,1,0	530,341,166,154	201	149	1	1.0
150	3	610	0,0,0,0	530,341,166,154	245	149	1	1.0
152	607	0	507,311,165,151	3,0,0,0	262	149	1	1.0
153	1638	1	788,771,566,494	1,0,0,0	279	149	1	1.0
154	303	4	191,146,129,139	0,0,0,0	280	149	0.39268278226	1.0
155	252	1	279,163,89,144	0,0,0,0	348	149	1	1.0
156	283	1	233,179,75,65	2,0,0,0	318	149	1	1.0
157	0	99	3,0,0,0	58,34,16,16	351	149	1	1.0
158	119	0	207,51,20,24	1,0,0,0	302	149	1	1.0
159	174	0	234,77,24,30	1,0,0,0	335	149	1	1.0
161	516	1	113,108,97,91	1,0,1,3	307	149	0.5872912646	1.0
167	165	1	79,35,73,59	0,1,2,1	216	149	1	1.0
168	134	0	112,40,44,59	8,2,0,0	265	149	0.0269333760377	0.24312439228083343
169	212	2	87,60,51,35	0,3,0,2	253	149	0.711459211888	1.0
172	0	35	3,0,0,0	3,0,0,0	400	149	1	1.0
177	8	4	32,106,34,26	2,3,0,9	346	149	0.0117847241708	0.13325044364233943
178	15	4	44,77,33,31	2,3,0,9	273	149	0.0794118264878	0.5263693289350883
179	16	0	71,80,33,31	2,4,0,0	273	149	0.33082806308	1.0
181	17	0	54,88,41,32	2,0,0,0	221	149	1	1.0
182	47	0	107,173,122,120	2,0,0,0	230	149	1	1.0
183	22	0	56,66,40,40	2,0,0,0	273	149	1	1.0
190	54	0	9,0,2,5	0,2,0,0	1696	149	0.386397790164	1.0
192	4	2	0,0,0,0	1,0,0,0	294	149	1	1.0
193	0	2	0,1,0,0	1,0,0,0	314	149	1	1.0
194	46	2	24,28,7,16	1,0,0,0	245	149	0.161111202739	0.8509795747364033
196	2	0	171,7,0,4	2,0,0,0	351	149	1	1.0
197	22	0	238,93,76,84	2,0,0,0	287	149	1	1.0
198	57	0	225,88,53,102	1,0,0,0	274	149	1	1.0
200	43	0	46,2,1,5	1,0,0,0	326	149	1	1.0
203	3658	2	963,435,182,135	1,1,2,0	246	149	1	1.0
204	1182	2	469,130,57,65	0,0,0,0	219	149	1	1.0
208	36	4	14,4,0,0	0,0,0,0	326	149	1	1.0
209	0	2	0,0,2,0	0,0,1,0	215	149	1	1.0
211	392	2	126,71,93,92	0,0,0,0	443	149	0.571998370463	1.0
212	389	1	123,67,94,92	0,0,0,0	443	149	1	1.0
214	1365	0	988,625,585,489	2,0,0,0	314	149	1	1.0
223	138	2	47,41,14,12	0,0,0,0	317	149	0.629745050097	1.0
228	321	3	75,77,86,84	0,0,0,3	294	149	0.81487665718	1.0
229	106	4	39,24,31,55	0,0,0,0	234	149	0.0446686829929	0.3477975350956073
230	1	2	0,0,2,9	0,0,0,0	334	149	1	1.0
231	9	0	0,0,6,9	0,0,0,4	334	149	1	1.0
234	0	2	0,0,2,1	0,0,0,0	314	149	1	1.0
263	54	2	11,11,10,5	6,2,0,0	212	149	0.165948756205	0.8665589985810599
264	0	29	2,0,0,0	17,18,13,2	281	149	1	1.0
265	0	6	0,0,4,0	4,0,0,2	267	149	1	1.0
268	22	46	1,3,3,0	0,0,0,0	271	149	1	1.0
269	18	51	3,2,3,0	10,2,15,8	271	149	0.0820526411381	0.5391763233539433
274	3	67	0,0,1,0	4,7,18,23	211	149	0.378214123598	1.0
275	2	10	0,0,1,0	0,0,1,0	211	149	1	1.0
276	2	67	0,0,0,6	4,7,18,23	294	149	0.58553582167	1.0
277	9	67	4,0,0,0	4,7,18,23	294	149	0.0212598231097	0.20571687897669103
278	7	10	1,0,0,0	0,0,1,0	294	149	1	1.0
280	120	10	6,19,25,34	0,0,1,0	221	149	1.61578193157e-05	0.0008814988093343
282	55	2	3,12,11,11	0,0,0,0	221	149	0.574512159853	1.0
283	57	2	5,12,11,11	0,0,0,0	221	149	0.605134560448	1.0
284	4	88	4,0,0,0	6,15,15,34	344	149	0.84098903635	1.0
285	4	109	4,0,1,0	16,15,32,8	344	149	0.774747450137	1.0
286	0	109	3,0,0,0	16,15,32,8	254	149	1	1.0
287	44	1	9,8,14,31	0,0,0,0	198	149	0.331611322395	1.0
289	52	138	17,11,9,20	23,29,39,39	825	149	0.766381002203	1.0
292	120	3	14,19,25,26	0,0,0,0	210	149	0.359167035992	1.0
293	111	3	15,18,23,12	0,0,0,2	210	149	0.301345147491	1.0
295	3	19	0,0,0,1	3,5,2,15	185	149	0.0274008002861	0.24624246646460252
296	3	10	0,0,0,0	4,4,0,2	185	149	1	1.0
298	0	19	2,0,0,0	3,5,2,15	264	149	1	1.0
299	5	3	8,0,0,4	0,0,0,0	337	149	1	1.0
300	5	19	8,0,0,4	3,5,2,15	337	149	0.746475612099	1.0
301	6	19	8,0,0,4	3,5,2,15	354	149	0.8700036129	1.0
